zip,name,median_income,pct_hh_100k_plus,pct_renters,population,acs_year,dataset,fetched_at_utc,status,error_message,renters_count,occupied_count,hh_count_100k_plus,hh_count_total
13820,ZCTA5 13820,66217,43.011,35.937,22954,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2931,8156,3508,8156
13825,ZCTA5 13825,73966,49.026,23.539,2785,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,290,1232,604,1232
13826,ZCTA5 13826,,15.385,15.385,68,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,6,39,6,39
13827,ZCTA5 13827,70796,46.939,30.985,11713,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1478,4770,2239,4770
13830,ZCTA5 13830,62267,43.311,15.548,4826,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,308,1981,858,1981
13832,ZCTA5 13832,70625,49.223,6.218,513,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,12,193,95,193
13833,ZCTA5 13833,58533,35.970,22.853,4176,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,338,1479,532,1479
13834,ZCTA5 13834,52974,0.000,13.846,108,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,9,65,0,65
13835,ZCTA5 13835,71688,47.059,17.647,1182,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,93,527,248,527
13838,ZCTA5 13838,51287,36.305,49.736,4185,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,848,1705,619,1705
13839,ZCTA5 13839,52292,30.492,10.417,1362,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,55,528,161,528
13841,ZCTA5 13841,53125,35.106,24.468,394,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,46,188,66,188
13842,ZCTA5 13842,78333,50.459,5.505,607,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,12,218,110,218
13843,ZCTA5 13843,76583,52.575,10.840,2014,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,80,738,388,738
13844,ZCTA5 13844,66635,45.128,13.333,543,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,26,195,88,195
13846,ZCTA5 13846,29609,8.966,13.103,259,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,19,145,13,145
13847,ZCTA5 13847,,16.667,0.000,15,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,12,2,12
13849,ZCTA5 13849,55884,35.846,19.241,4351,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,365,1897,680,1897
13850,ZCTA5 13850,81627,53.503,22.423,23675,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2106,9392,5025,9392
13856,ZCTA5 13856,48852,36.063,26.274,5915,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,722,2748,991,2748
13859,ZCTA5 13859,68182,33.333,33.333,119,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,16,48,16,48
13860,ZCTA5 13860,138967,65.517,25.287,266,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,22,87,57,87
13861,ZCTA5 13861,57047,27.740,42.466,450,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,124,292,81,292
13862,ZCTA5 13862,61623,40.736,25.204,3667,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,370,1468,598,1468
13863,ZCTA5 13863,71188,39.548,7.910,430,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,14,177,70,177
13864,ZCTA5 13864,53015,29.882,31.848,1421,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,243,763,228,763
13865,ZCTA5 13865,71302,46.478,12.693,5823,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,328,2584,1201,2584
13901,ZCTA5 13901,54165,38.572,44.682,19730,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3861,8641,3333,8641
13902,ZCTA5 13902,,,,6921,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
13903,ZCTA5 13903,61244,39.030,33.393,17528,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2624,7858,3067,7858
13904,ZCTA5 13904,56794,35.456,37.239,9138,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1357,3644,1292,3644
13905,ZCTA5 13905,53757,38.887,50.959,28370,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,5897,11572,4500,11572
14001,ZCTA5 14001,73786,48.723,20.506,9122,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,819,3994,1946,3994
14004,ZCTA5 14004,88011,55.183,14.593,11312,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,618,4235,2337,4235
14005,ZCTA5 14005,94931,61.742,12.286,1788,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,79,643,397,643
14006,ZCTA5 14006,62019,42.861,11.823,9354,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,491,4153,1780,4153
14008,ZCTA5 14008,68452,44.778,22.468,1484,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,142,632,283,632
14009,ZCTA5 14009,61715,42.024,22.149,5787,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,604,2727,1146,2727
14011,ZCTA5 14011,73750,49.108,20.686,7382,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,452,2185,1073,2185
14012,ZCTA5 14012,72333,49.558,11.572,2944,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,131,1132,561,1132
14013,ZCTA5 14013,73350,47.385,16.006,1612,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,101,631,299,631
14020,ZCTA5 14020,59834,41.298,36.014,22209,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3735,10371,4283,10371
14024,ZCTA5 14024,73125,48.548,15.645,1606,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,97,620,301,620
14025,ZCTA5 14025,109542,73.708,12.753,3445,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,195,1529,1127,1529
14026,ZCTA5 14026,86023,62.215,20.195,561,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,62,307,191,307
14027,ZCTA5 14027,,52.632,29.825,143,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,17,57,30,57
14028,ZCTA5 14028,73571,46.418,10.149,1377,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,68,670,311,670
14029,ZCTA5 14029,,42.105,10.526,31,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,2,19,8,19
14030,ZCTA5 14030,84792,56.931,16.285,2051,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,121,743,423,743
14031,ZCTA5 14031,99639,60.039,20.005,9741,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,826,4129,2479,4129
14032,ZCTA5 14032,160079,80.745,8.241,10359,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,312,3786,3057,3786
14033,ZCTA5 14033,84167,54.242,12.727,1412,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,84,660,358,660
14034,ZCTA5 14034,61384,43.473,12.167,2175,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,96,789,343,789
14035,ZCTA5 14035,91250,69.231,0.000,69,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,26,18,26
14036,ZCTA5 14036,91806,61.311,14.649,5745,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,351,2396,1469,2396
14037,ZCTA5 14037,87955,56.021,10.995,923,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,42,382,214,382
14039,ZCTA5 14039,,40.816,20.408,101,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,10,49,20,49
14040,ZCTA5 14040,85820,57.333,4.000,1635,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,24,600,344,600
14041,ZCTA5 14041,,44.186,36.047,204,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,31,86,38,86
14042,ZCTA5 14042,50625,35.129,24.904,4207,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,453,1819,639,1819
14043,ZCTA5 14043,73373,49.038,29.606,24799,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3323,11224,5504,11224
14047,ZCTA5 14047,76525,51.186,19.253,6072,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,495,2571,1316,2571
14048,ZCTA5 14048,52971,33.756,37.181,14949,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2519,6775,2287,6775
14051,ZCTA5 14051,126895,72.025,19.547,20333,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1605,8211,5914,8211
14052,ZCTA5 14052,103474,65.261,14.386,17501,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1020,7090,4627,7090
14054,ZCTA5 14054,80903,53.153,24.144,1359,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,134,555,295,555
14055,ZCTA5 14055,48621,37.243,11.290,1300,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,77,682,254,682
14056,ZCTA5 14056,,0.000,0.000,205,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,104,0,104
14057,ZCTA5 14057,88750,60.129,10.841,7632,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,335,3090,1858,3090
14058,ZCTA5 14058,102039,62.659,12.370,2649,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,107,865,542,865
14059,ZCTA5 14059,101698,66.749,16.171,9413,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,587,3630,2423,3630
14060,ZCTA5 14060,79145,57.485,12.575,346,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,21,167,96,167
14061,ZCTA5 14061,,44.444,13.889,101,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,5,36,16,36
14062,ZCTA5 14062,74667,49.850,15.263,3220,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,203,1330,663,1330
14063,ZCTA5 14063,55629,40.139,34.432,12722,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1828,5309,2131,5309
14065,ZCTA5 14065,61125,44.925,9.552,1769,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,64,670,301,670
14066,ZCTA5 14066,69688,46.921,10.403,1004,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,49,471,221,471
14067,ZCTA5 14067,90625,58.800,10.114,4063,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,177,1750,1029,1750
14068,ZCTA5 14068,120021,66.071,33.584,8504,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1071,3189,2107,3189
14069,ZCTA5 14069,56360,40.239,21.514,492,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,54,251,101,251
14070,ZCTA5 14070,51620,32.491,24.819,5437,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,550,2216,720,2216
14072,ZCTA5 14072,107036,64.717,20.464,21441,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1816,8874,5743,8874
14075,ZCTA5 14075,82083,54.719,25.857,44588,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,5049,19527,10685,19527
14080,ZCTA5 14080,76674,52.046,17.245,4434,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,333,1931,1005,1931
14081,ZCTA5 14081,63672,39.724,17.051,2736,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,185,1085,431,1085
14082,ZCTA5 14082,102563,52.000,0.571,566,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1,175,91,175
14083,ZCTA5 14083,,100.000,0.000,20,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,10,10,10
14085,ZCTA5 14085,124286,71.485,2.168,8439,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,66,3044,2176,3044
14086,ZCTA5 14086,95949,59.389,16.484,35659,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2493,15124,8982,15124
14091,ZCTA5 14091,80086,51.916,14.943,1402,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,78,522,271,522
14092,ZCTA5 14092,67835,44.607,27.997,10318,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1399,4997,2229,4997
14094,ZCTA5 14094,73354,49.151,27.979,50526,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6029,21548,10591,21548
14098,ZCTA5 14098,73750,49.911,19.484,2968,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,219,1124,561,1124
14101,ZCTA5 14101,70083,38.101,12.874,1984,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,99,769,293,769
14102,ZCTA5 14102,122659,76.947,7.328,1894,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,48,655,504,655
14103,ZCTA5 14103,68781,46.281,28.047,10836,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1252,4464,2066,4464
14105,ZCTA5 14105,85208,56.025,17.214,5113,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,330,1917,1074,1917
14108,ZCTA5 14108,72977,47.159,16.674,5301,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,361,2165,1021,2165
14109,ZCTA5 14109,,,,1341,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
14111,ZCTA5 14111,79474,52.381,25.346,3125,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,330,1302,682,1302
14112,ZCTA5 14112,,100.000,0.000,38,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,12,12,12
14113,ZCTA5 14113,95313,53.901,12.411,646,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,35,282,152,282
14120,ZCTA5 14120,76608,50.756,28.441,44379,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,5493,19314,9803,19314
14125,ZCTA5 14125,63603,43.685,36.025,3668,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,522,1449,633,1449
14126,ZCTA5 14126,148462,91.489,23.404,301,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,22,94,86,94
14127,ZCTA5 14127,106071,64.598,26.636,30783,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3476,13050,8430,13050
14129,ZCTA5 14129,68036,43.041,12.206,1228,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,57,467,201,467
14130,ZCTA5 14130,69000,7.500,17.500,110,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,7,40,3,40
14131,ZCTA5 14131,91424,56.951,12.606,5339,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,253,2007,1143,2007
14132,ZCTA5 14132,102244,64.651,10.989,6432,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,249,2266,1465,2266
14134,ZCTA5 14134,,23.333,0.000,57,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,30,7,30
14135,ZCTA5 14135,,64.151,15.094,109,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,8,53,34,53
14136,ZCTA5 14136,68875,40.541,18.963,5274,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,428,2257,915,2257
14138,ZCTA5 14138,57239,37.215,29.367,2019,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,232,790,294,790
14139,ZCTA5 14139,78317,58.901,10.275,2093,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,86,837,493,837
14141,ZCTA5 14141,71837,48.414,23.259,7624,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,748,3216,1557,3216
14143,ZCTA5 14143,94688,67.012,14.938,1230,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,72,482,323,482
14145,ZCTA5 14145,87708,63.364,17.383,1275,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,93,535,339,535
14150,ZCTA5 14150,70294,46.543,29.149,41585,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,5654,19397,9028,19397
14166,ZCTA5 14166,96616,100.000,0.000,182,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,75,75,75
14167,ZCTA5 14167,69110,45.119,11.905,1931,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,100,840,379,840
14168,ZCTA5 14168,73438,30.769,0.000,90,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,39,12,39
14169,ZCTA5 14169,59149,16.216,0.000,84,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,74,12,74
14170,ZCTA5 14170,112665,73.365,14.507,2200,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,122,841,617,841
14171,ZCTA5 14171,70417,47.029,5.815,1736,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,46,791,372,791
14172,ZCTA5 14172,76094,50.255,14.836,3019,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,204,1375,691,1375
14173,ZCTA5 14173,,52.874,0.000,183,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,87,46,87
14174,ZCTA5 14174,78922,56.536,22.639,5768,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,549,2425,1371,2425
14201,ZCTA5 14201,34204,23.967,79.845,12545,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4754,5954,1427,5954
14202,ZCTA5 14202,47990,37.160,75.544,3764,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1665,2204,819,2204
14203,ZCTA5 14203,48529,30.059,97.396,2526,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1646,1690,508,1690
14204,ZCTA5 14204,26000,18.724,70.134,7748,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3034,4326,810,4326
14206,ZCTA5 14206,46842,28.318,38.523,22427,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3692,9584,2714,9584
14207,ZCTA5 14207,38951,24.778,66.039,25731,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6839,10356,2566,10356
14208,ZCTA5 14208,46940,26.848,45.340,12731,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2116,4667,1253,4667
14209,ZCTA5 14209,49359,36.742,65.862,8373,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2757,4186,1538,4186
14210,ZCTA5 14210,51059,31.583,54.202,15454,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3870,7140,2255,7140
14211,ZCTA5 14211,34490,19.824,55.312,23951,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,5357,9685,1920,9685
14212,ZCTA5 14212,35517,24.086,47.522,13603,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2340,4924,1186,4924
14213,ZCTA5 14213,52597,34.637,62.644,23072,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,5829,9305,3223,9305
14214,ZCTA5 14214,56573,38.910,57.255,21162,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4822,8422,3277,8422
14215,ZCTA5 14215,43326,25.486,52.284,42813,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,8961,17139,4368,17139
14216,ZCTA5 14216,70260,47.087,53.655,23221,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6363,11859,5584,11859
14217,ZCTA5 14217,72205,47.398,32.906,22566,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3572,10855,5145,10855
14218,ZCTA5 14218,50484,32.302,44.809,20661,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3923,8755,2828,8755
14219,ZCTA5 14219,75465,50.302,25.368,10894,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1344,5298,2665,5298
14220,ZCTA5 14220,68337,44.926,28.309,23786,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2915,10297,4626,10297
14221,ZCTA5 14221,101275,62.291,25.780,55153,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,6237,24193,15070,24193
14222,ZCTA5 14222,83692,55.538,61.889,15440,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4219,6817,3786,6817
14223,ZCTA5 14223,83528,56.319,18.971,22363,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1944,10247,5771,10247
14224,ZCTA5 14224,76250,50.585,24.019,41101,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4431,18448,9332,18448
14225,ZCTA5 14225,65562,42.722,26.654,33801,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4195,15739,6724,15739
14226,ZCTA5 14226,83023,56.009,27.588,29482,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3480,12614,7065,12614
14227,ZCTA5 14227,67349,45.261,33.886,21669,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3414,10075,4560,10075
14228,ZCTA5 14228,72426,49.036,45.943,24345,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4649,10119,4962,10119
14260,ZCTA5 14260,,,,857,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
14261,ZCTA5 14261,,,,4970,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
14301,ZCTA5 14301,37650,25.017,56.887,11448,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3370,5924,1482,5924
14302,ZCTA5 14302,,0.000,100.000,209,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,115,115,0,115
14303,ZCTA5 14303,45519,21.944,51.202,6210,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1470,2871,630,2871
14304,ZCTA5 14304,64756,42.400,26.620,28965,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,3438,12915,5476,12915
14305,ZCTA5 14305,49588,31.628,39.060,16433,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2833,7253,2294,7253
14411,ZCTA5 14411,53626,35.174,26.940,12479,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1361,5052,1777,5052
14413,ZCTA5 14413,,0.000,0.000,81,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,0,14,0,14
14414,ZCTA5 14414,73964,49.493,27.317,6722,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,781,2859,1415,2859
14415,ZCTA5 14415,,54.762,33.333,132,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Median income suppressed: fell into the lowest or highest interval (suppressed).,14,42,23,42
14416,ZCTA5 14416,80298,53.156,12.558,3908,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,189,1505,800,1505
14418,ZCTA5 14418,53750,42.889,9.111,1147,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,41,450,193,450
14420,ZCTA5 14420,69716,45.240,37.221,20097,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2850,7657,3464,7657
14422,ZCTA5 14422,81765,59.091,10.502,1693,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,67,638,377,638
14423,ZCTA5 14423,80129,54.594,21.554,4829,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,441,2046,1117,2046
14424,ZCTA5 14424,79135,51.706,35.375,28851,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4562,12896,6668,12896
14425,ZCTA5 14425,92010,58.118,27.863,13582,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1445,5186,3014,5186
14427,ZCTA5 14427,63571,38.761,24.197,1875,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,211,872,338,872
14428,ZCTA5 14428,86711,57.895,15.124,7986,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,500,3306,1914,3306
14432,ZCTA5 14432,69750,49.153,20.038,5583,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,426,2126,1045,2126
14433,ZCTA5 14433,67656,42.256,19.817,4319,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,325,1640,693,1640
14435,ZCTA5 14435,68472,46.935,11.162,2398,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,122,1093,513,1093
14437,ZCTA5 14437,64807,43.133,18.127,8970,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,722,3983,1718,3983
14441,ZCTA5 14441,68571,42.593,18.519,339,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,20,108,46,108
14445,ZCTA5 14445,72250,47.935,38.267,7604,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1334,3486,1671,3486
14450,ZCTA5 14450,109543,65.089,22.519,43063,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,4143,18398,11975,18398
14453,ZCTA5 14453,,,,0,2023,acs/acs5,2025-12-29T02:34:45.997185Z,missing,Occupied count is 0.; Household total is 0.; Median income suppressed: fell into the lowest or highest interval (suppressed).,0,0,0,0
14454,ZCTA5 14454,66629,46.154,45.396,11044,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1558,3432,1584,3432
14456,ZCTA5 14456,74691,49.859,36.050,19864,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,2950,8183,4080,8183
14462,ZCTA5 14462,77368,56.818,12.879,765,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,34,264,150,264
14463,ZCTA5 14463,48889,36.066,0.000,258,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,0,122,44,122
14464,ZCTA5 14464,75583,50.528,12.830,6725,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,340,2650,1339,2650
14466,ZCTA5 14466,101607,71.384,4.044,1656,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,26,643,459,643
14467,ZCTA5 14467,88548,57.016,30.646,10468,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,1376,4490,2560,4490
14468,ZCTA5 14468,97476,64.231,11.660,19119,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,814,6981,4484,6981
14469,ZCTA5 14469,70914,47.122,16.965,5789,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,445,2623,1236,2623
14470,ZCTA5 14470,63201,43.744,17.312,7765,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,577,3333,1458,3333
14471,ZCTA5 14471,75873,51.382,20.239,2792,2023,acs/acs5,2025-12-29T02:34:45.997185Z,ok,,271,1339,688,1339
